Store,Date,Product_Category,Category_Sales
28,2012-04-17,Clothing,1355
28,2012-04-17,Grocery,3823
28,2012-04-17,Furniture,9157
28,2012-04-17,Toys,6118
28,2012-04-17,Health,8543
28,2012-04-17,Books,6269
28,2012-04-17,Sports,7379
28,2012-04-24,Electronics,4934
28,2012-04-24,Clothing,6614
28,2012-04-24,Grocery,8085
28,2012-04-24,Furniture,1266
28,2012-04-24,Toys,8317
28,2012-04-24,Health,2880
28,2012-04-24,Books,2548
28,2012-04-24,Sports,1381
28,2012-05-01,Electronics,2635
28,2012-05-01,Clothing,9876
28,2012-05-01,Grocery,8417
28,2012-05-01,Furniture,3637
28,2012-05-01,Toys,6570
28,2012-05-01,Health,5849
28,2012-05-01,Books,7050
28,2012-05-01,Sports,2951
28,2012-05-08,Electronics,6945
28,2012-05-08,Clothing,1020
28,2012-05-08,Grocery,2009
28,2012-05-08,Furniture,8779
28,2012-05-08,Toys,8140
28,2012-05-08,Health,6287
28,2012-05-08,Books,3648
28,2012-05-08,Sports,8824
28,2012-05-15,Electronics,5852
28,2012-05-15,Clothing,6385
28,2012-05-15,Grocery,3452
28,2012-05-15,Furniture,7508
28,2012-05-15,Toys,9576
28,2012-05-15,Health,5104
28,2012-05-15,Books,8536
28,2012-05-15,Sports,7452
28,2012-05-22,Electronics,3217
28,2012-05-22,Clothing,1146
28,2012-05-22,Grocery,2926
28,2012-05-22,Furniture,4754
28,2012-05-22,Toys,9271
28,2012-05-22,Health,7595
28,2012-05-22,Books,1977
28,2012-05-22,Sports,5902
28,2012-05-29,Electronics,7052
28,2012-05-29,Clothing,3804
28,2012-05-29,Grocery,8579
28,2012-05-29,Furniture,5390
28,2012-05-29,Toys,7012
28,2012-05-29,Health,6883
28,2012-05-29,Books,6284
28,2012-05-29,Sports,9804
28,2012-06-05,Electronics,4578
28,2012-06-05,Clothing,5164
28,2012-06-05,Grocery,5651
28,2012-06-05,Furniture,3956
28,2012-06-05,Toys,6781
28,2012-06-05,Health,4206
28,2012-06-05,Books,1829
28,2012-06-05,Sports,5597
28,2012-06-12,Electronics,9921
28,2012-06-12,Clothing,1659
28,2012-06-12,Grocery,8805
28,2012-06-12,Furniture,1760
28,2012-06-12,Toys,9523
28,2012-06-12,Health,1958
28,2012-06-12,Books,6840
28,2012-06-12,Sports,7799
28,2012-06-19,Electronics,5408
28,2012-06-19,Clothing,2855
28,2012-06-19,Grocery,1354
28,2012-06-19,Furniture,6621
28,2012-06-19,Toys,3272
28,2012-06-19,Health,5194
28,2012-06-19,Books,5890
28,2012-06-19,Sports,4162
28,2012-06-26,Electronics,4880
28,2012-06-26,Clothing,7517
28,2012-06-26,Grocery,9395
28,2012-06-26,Furniture,4965
28,2012-06-26,Toys,1608
28,2012-06-26,Health,9076
28,2012-06-26,Books,2140
28,2012-06-26,Sports,5874
28,2012-07-03,Electronics,5996
28,2012-07-03,Clothing,5923
28,2012-07-03,Grocery,9173
28,2012-07-03,Furniture,7235
28,2012-07-03,Toys,6196
28,2012-07-03,Health,8917
28,2012-07-03,Books,1738
28,2012-07-03,Sports,8487
28,2012-07-10,Electronics,4723
28,2012-07-10,Clothing,1657
28,2012-07-10,Grocery,8312
28,2012-07-10,Furniture,3726
28,2012-07-10,Toys,4212
28,2012-07-10,Health,7188
28,2012-07-10,Books,9037
28,2012-07-10,Sports,3164
28,2012-07-17,Electronics,9338
28,2012-07-17,Clothing,7802
28,2012-07-17,Grocery,6140
28,2012-07-17,Furniture,5631
28,2012-07-17,Toys,4229
28,2012-07-17,Health,6167
28,2012-07-17,Books,5514
28,2012-07-17,Sports,6229
28,2012-07-24,Electronics,4600
28,2012-07-24,Clothing,7625
28,2012-07-24,Grocery,6196
28,2012-07-24,Furniture,3317
28,2012-07-24,Toys,1921
28,2012-07-24,Health,5787
28,2012-07-24,Books,6770
28,2012-07-24,Sports,4890
28,2012-07-31,Electronics,8849
28,2012-07-31,Clothing,5337
28,2012-07-31,Grocery,5029
28,2012-07-31,Furniture,3978
28,2012-07-31,Toys,6777
28,2012-07-31,Health,7541
28,2012-07-31,Books,8031
28,2012-07-31,Sports,3096
28,2012-08-07,Electronics,6572
28,2012-08-07,Clothing,3192
28,2012-08-07,Grocery,1916
28,2012-08-07,Furniture,5766
28,2012-08-07,Toys,6422
28,2012-08-07,Health,9619
28,2012-08-07,Books,4088
28,2012-08-07,Sports,5176
28,2012-08-14,Electronics,7610
28,2012-08-14,Clothing,8238
28,2012-08-14,Grocery,7233
28,2012-08-14,Furniture,9900
28,2012-08-14,Toys,4663
28,2012-08-14,Health,2981
28,2012-08-14,Books,2388
28,2012-08-14,Sports,9394
28,2012-08-21,Electronics,4302
28,2012-08-21,Clothing,5101
28,2012-08-21,Grocery,4217
28,2012-08-21,Furniture,6816
28,2012-08-21,Toys,9338
28,2012-08-21,Health,5681
28,2012-08-21,Books,9927
28,2012-08-21,Sports,9886
28,2012-08-28,Electronics,8658
28,2012-08-28,Clothing,7052
28,2012-08-28,Grocery,1853
28,2012-08-28,Furniture,1247
28,2012-08-28,Toys,7492
28,2012-08-28,Health,5537
28,2012-08-28,Books,3463
28,2012-08-28,Sports,4737
28,2012-09-04,Electronics,6781
28,2012-09-04,Clothing,7473
28,2012-09-04,Grocery,8311
28,2012-09-04,Furniture,6366
28,2012-09-04,Toys,4134
28,2012-09-04,Health,5000
28,2012-09-04,Books,8670
28,2012-09-04,Sports,8403
28,2012-09-11,Electronics,5896
28,2012-09-11,Clothing,1122
28,2012-09-11,Grocery,3317
28,2012-09-11,Furniture,7151
28,2012-09-11,Toys,7873
28,2012-09-11,Health,7485
28,2012-09-11,Books,9877
28,2012-09-11,Sports,2661
28,2012-09-18,Electronics,8482
28,2012-09-18,Clothing,3875
28,2012-09-18,Grocery,7891
28,2012-09-18,Furniture,3163
28,2012-09-18,Toys,3838
28,2012-09-18,Health,4460
28,2012-09-18,Books,8252
28,2012-09-18,Sports,8799
28,2012-09-25,Electronics,1554
28,2012-09-25,Clothing,8925
28,2012-09-25,Grocery,5008
28,2012-09-25,Furniture,5601
28,2012-09-25,Toys,2816
28,2012-09-25,Health,8539
28,2012-09-25,Books,1188
28,2012-09-25,Sports,2440
28,2012-10-02,Electronics,2220
28,2012-10-02,Clothing,3597
28,2012-10-02,Grocery,7667
28,2012-10-02,Furniture,3907
28,2012-10-02,Toys,6683
28,2012-10-02,Health,2715
28,2012-10-02,Books,8809
28,2012-10-02,Sports,7110
28,2012-10-09,Electronics,1611
28,2012-10-09,Clothing,1283
28,2012-10-09,Grocery,3670
28,2012-10-09,Furniture,2611
28,2012-10-09,Toys,9908
28,2012-10-09,Health,9873
28,2012-10-09,Books,8164
28,2012-10-09,Sports,8630
28,2012-10-16,Electronics,5256
28,2012-10-16,Clothing,5269
28,2012-10-16,Grocery,2522
28,2012-10-16,Furniture,3073
28,2012-10-16,Toys,2789
28,2012-10-16,Health,4370
28,2012-10-16,Books,3484
28,2012-10-16,Sports,7902
28,2012-10-23,Electronics,3058
28,2012-10-23,Clothing,8405
28,2012-10-23,Grocery,3666
28,2012-10-23,Furniture,2433
28,2012-10-23,Toys,4384
28,2012-10-23,Health,1522
28,2012-10-23,Books,2693
28,2012-10-23,Sports,5183
29,2010-02-02,Electronics,1597
29,2010-02-02,Clothing,8495
29,2010-02-02,Grocery,3336
29,2010-02-02,Furniture,7217
29,2010-02-02,Toys,8683
29,2010-02-02,Health,2714
29,2010-02-02,Books,4176
29,2010-02-02,Sports,9394
29,2010-02-09,Electronics,3898
29,2010-02-09,Clothing,2264
29,2010-02-09,Grocery,7943
29,2010-02-09,Furniture,7850
29,2010-02-09,Toys,2554
29,2010-02-09,Health,8379
29,2010-02-09,Books,9244
29,2010-02-09,Sports,1671
29,2010-02-16,Electronics,9882
29,2010-02-16,Clothing,9274
29,2010-02-16,Grocery,4568
29,2010-02-16,Furniture,2451
29,2010-02-16,Toys,6313
29,2010-02-16,Health,6237
29,2010-02-16,Books,7978
29,2010-02-16,Sports,8038
29,2010-02-23,Electronics,7043
29,2010-02-23,Clothing,8138
29,2010-02-23,Grocery,2079
29,2010-02-23,Furniture,8985
29,2010-02-23,Toys,1534
29,2010-02-23,Health,8761
29,2010-02-23,Books,5666
29,2010-02-23,Sports,5673
29,2010-03-02,Electronics,3162
29,2010-03-02,Clothing,4998
29,2010-03-02,Grocery,7617
29,2010-03-02,Furniture,8501
29,2010-03-02,Toys,4692
29,2010-03-02,Health,8476
29,2010-03-02,Books,5059
29,2010-03-02,Sports,9522
29,2010-03-09,Electronics,6663
29,2010-03-09,Clothing,2527
29,2010-03-09,Grocery,8051
29,2010-03-09,Furniture,1573
29,2010-03-09,Toys,7146
29,2010-03-09,Health,8550
29,2010-03-09,Books,4695
29,2010-03-09,Sports,1523
29,2010-03-16,Electronics,3216
29,2010-03-16,Clothing,7336
29,2010-03-16,Grocery,6479
29,2010-03-16,Furniture,8710
29,2010-03-16,Toys,4595
29,2010-03-16,Health,5367
29,2010-03-16,Books,6856
29,2010-03-16,Sports,6001
29,2010-03-23,Electronics,1737
29,2010-03-23,Clothing,3818
29,2010-03-23,Grocery,6342
29,2010-03-23,Furniture,3163
29,2010-03-23,Toys,4076
29,2010-03-23,Health,7916
29,2010-03-23,Books,9718
29,2010-03-23,Sports,1448
29,2010-03-30,Electronics,8434
29,2010-03-30,Clothing,7873
29,2010-03-30,Grocery,7697
29,2010-03-30,Furniture,5161
29,2010-03-30,Toys,8996
29,2010-03-30,Health,9077
29,2010-03-30,Books,1119
29,2010-03-30,Sports,5484
29,2010-04-06,Electronics,3847
29,2010-04-06,Clothing,2790
29,2010-04-06,Grocery,4017
29,2010-04-06,Furniture,1350
29,2010-04-06,Toys,6457
29,2010-04-06,Health,3250
29,2010-04-06,Books,6060
29,2010-04-06,Sports,7583
29,2010-04-13,Electronics,4237
29,2010-04-13,Clothing,7522
29,2010-04-13,Grocery,9239
29,2010-04-13,Furniture,6847
29,2010-04-13,Toys,6394
29,2010-04-13,Health,2892
29,2010-04-13,Books,1897
29,2010-04-13,Sports,2738
29,2010-04-20,Electronics,5106
29,2010-04-20,Clothing,3503
29,2010-04-20,Grocery,7060
29,2010-04-20,Furniture,6150
29,2010-04-20,Toys,7746
29,2010-04-20,Health,4499
29,2010-04-20,Books,3561
29,2010-04-20,Sports,5494
29,2010-04-27,Electronics,4603
29,2010-04-27,Clothing,1386
29,2010-04-27,Grocery,7761
29,2010-04-27,Furniture,8974
29,2010-04-27,Toys,6449
29,2010-04-27,Health,9329
29,2010-04-27,Books,4751
29,2010-04-27,Sports,3700
29,2010-05-04,Electronics,6844
29,2010-05-04,Clothing,9491
29,2010-05-04,Grocery,1031
29,2010-05-04,Furniture,3504
29,2010-05-04,Toys,9733
29,2010-05-04,Health,4456
29,2010-05-04,Books,1546
29,2010-05-04,Sports,1983
29,2010-05-11,Electronics,5140
29,2010-05-11,Clothing,9571
29,2010-05-11,Grocery,1496
29,2010-05-11,Furniture,2915
29,2010-05-11,Toys,6054
29,2010-05-11,Health,8726
29,2010-05-11,Books,9376
29,2010-05-11,Sports,1488
29,2010-05-18,Electronics,2720
29,2010-05-18,Clothing,7778
29,2010-05-18,Grocery,1170
29,2010-05-18,Furniture,9591
29,2010-05-18,Toys,9430
29,2010-05-18,Health,2340
29,2010-05-18,Books,9082
29,2010-05-18,Sports,5415
29,2010-05-25,Electronics,7620
29,2010-05-25,Clothing,8922
29,2010-05-25,Grocery,5854
29,2010-05-25,Furniture,3089
29,2010-05-25,Toys,1233
29,2010-05-25,Health,1555
29,2010-05-25,Books,5771
29,2010-05-25,Sports,4733
29,2010-06-01,Electronics,4275
29,2010-06-01,Clothing,6003
29,2010-06-01,Grocery,9994
29,2010-06-01,Furniture,8473
29,2010-06-01,Toys,5946
29,2010-06-01,Health,1996
29,2010-06-01,Books,1845
29,2010-06-01,Sports,7653
29,2010-06-08,Electronics,2319
29,2010-06-08,Clothing,5117
29,2010-06-08,Grocery,6103
29,2010-06-08,Furniture,9433
29,2010-06-08,Toys,3890
29,2010-06-08,Health,3625
29,2010-06-08,Books,6513
29,2010-06-08,Sports,9644
29,2010-06-15,Electronics,2629
29,2010-06-15,Clothing,4312
29,2010-06-15,Grocery,8136
29,2010-06-15,Furniture,5717
29,2010-06-15,Toys,1558
29,2010-06-15,Health,9070
29,2010-06-15,Books,2068
29,2010-06-15,Sports,9036
29,2010-06-22,Electronics,6898
29,2010-06-22,Clothing,5602
29,2010-06-22,Grocery,8810
29,2010-06-22,Furniture,8996
29,2010-06-22,Toys,1449
29,2010-06-22,Health,4639
29,2010-06-22,Books,2913
29,2010-06-22,Sports,5633
29,2010-06-29,Electronics,6973
29,2010-06-29,Clothing,8924
29,2010-06-29,Grocery,6328
29,2010-06-29,Furniture,6409
29,2010-06-29,Toys,3545
29,2010-06-29,Health,8886
29,2010-06-29,Books,5811
29,2010-06-29,Sports,6327
29,2010-07-06,Electronics,4461
29,2010-07-06,Clothing,8533
29,2010-07-06,Grocery,2459
29,2010-07-06,Furniture,7482
29,2010-07-06,Toys,1456
29,2010-07-06,Health,9168
29,2010-07-06,Books,6530
29,2010-07-06,Sports,1644
29,2010-07-13,Electronics,6709
29,2010-07-13,Clothing,8264
29,2010-07-13,Grocery,5938
29,2010-07-13,Furniture,8363
29,2010-07-13,Toys,6747
29,2010-07-13,Health,5256
29,2010-07-13,Books,5350
29,2010-07-13,Sports,3761
29,2010-07-20,Electronics,9227
29,2010-07-20,Clothing,7873
29,2010-07-20,Grocery,1469
29,2010-07-20,Furniture,9500
29,2010-07-20,Toys,7017
29,2010-07-20,Health,9672
29,2010-07-20,Books,6958
29,2010-07-20,Sports,7847
29,2010-07-27,Electronics,9980
29,2010-07-27,Clothing,1290
29,2010-07-27,Grocery,1429
29,2010-07-27,Furniture,1597
29,2010-07-27,Toys,9050
29,2010-07-27,Health,5527
29,2010-07-27,Books,2557
29,2010-07-27,Sports,7789
29,2010-08-03,Electronics,5600
29,2010-08-03,Clothing,9055
29,2010-08-03,Grocery,1672
29,2010-08-03,Furniture,3854
29,2010-08-03,Toys,2578
29,2010-08-03,Health,2432
29,2010-08-03,Books,6521
29,2010-08-03,Sports,9232
29,2010-08-10,Electronics,5479
29,2010-08-10,Clothing,3933
29,2010-08-10,Grocery,2314
29,2010-08-10,Furniture,2815
29,2010-08-10,Toys,5278
29,2010-08-10,Health,7907
29,2010-08-10,Books,2895
29,2010-08-10,Sports,2063
29,2010-08-17,Electronics,6404
29,2010-08-17,Clothing,9329
29,2010-08-17,Grocery,9526
29,2010-08-17,Furniture,6593
29,2010-08-17,Toys,3676
29,2010-08-17,Health,9092
29,2010-08-17,Books,6265
29,2010-08-17,Sports,2108
29,2010-08-24,Electronics,2586
29,2010-08-24,Clothing,8774
29,2010-08-24,Grocery,4861
29,2010-08-24,Furniture,6128
29,2010-08-24,Toys,5954
29,2010-08-24,Health,2112
29,2010-08-24,Books,2112
29,2010-08-24,Sports,3889
29,2010-08-31,Electronics,1349
29,2010-08-31,Clothing,4962
29,2010-08-31,Grocery,2923
29,2010-08-31,Furniture,9059
29,2010-08-31,Toys,8965
29,2010-08-31,Health,8328
29,2010-08-31,Books,1042
29,2010-08-31,Sports,6877
29,2010-09-07,Electronics,6974
29,2010-09-07,Clothing,1851
29,2010-09-07,Grocery,2286
29,2010-09-07,Furniture,4779
29,2010-09-07,Toys,7006
29,2010-09-07,Health,4690
29,2010-09-07,Books,2048
29,2010-09-07,Sports,3615
29,2010-09-14,Electronics,1512
29,2010-09-14,Clothing,7113
29,2010-09-14,Grocery,1182
29,2010-09-14,Furniture,3101
29,2010-09-14,Toys,1159
29,2010-09-14,Health,6568
29,2010-09-14,Books,9929
29,2010-09-14,Sports,3668
29,2010-09-21,Electronics,4380
29,2010-09-21,Clothing,4115
29,2010-09-21,Grocery,9392
29,2010-09-21,Furniture,2307
29,2010-09-21,Toys,6559
29,2010-09-21,Health,5806
29,2010-09-21,Books,4255
29,2010-09-21,Sports,3594
29,2010-09-28,Electronics,2232
29,2010-09-28,Clothing,5967
29,2010-09-28,Grocery,9766
29,2010-09-28,Furniture,1081
29,2010-09-28,Toys,9454
29,2010-09-28,Health,9477
29,2010-09-28,Books,9214
29,2010-09-28,Sports,4545
29,2010-10-05,Electronics,7446
29,2010-10-05,Clothing,5301
29,2010-10-05,Grocery,2455
29,2010-10-05,Furniture,1094
29,2010-10-05,Toys,3522
29,2010-10-05,Health,1136
29,2010-10-05,Books,3037
29,2010-10-05,Sports,4670
29,2010-10-12,Electronics,5644
29,2010-10-12,Clothing,3684
29,2010-10-12,Grocery,6457
29,2010-10-12,Furniture,5166
29,2010-10-12,Toys,5203
29,2010-10-12,Health,3645
29,2010-10-12,Books,4096
29,2010-10-12,Sports,2833
29,2010-10-19,Electronics,6384
29,2010-10-19,Clothing,3250
29,2010-10-19,Grocery,4634
29,2010-10-19,Furniture,7119
29,2010-10-19,Toys,1568
29,2010-10-19,Health,6201
29,2010-10-19,Books,6025
29,2010-10-19,Sports,2292
29,2010-10-26,Electronics,5275
29,2010-10-26,Clothing,8963
29,2010-10-26,Grocery,3645
29,2010-10-26,Furniture,9663
29,2010-10-26,Toys,8837
29,2010-10-26,Health,9723
29,2010-10-26,Books,1608
29,2010-10-26,Sports,8525
29,2010-11-02,Electronics,5319
29,2010-11-02,Clothing,7953
29,2010-11-02,Grocery,6127
29,2010-11-02,Furniture,2507
29,2010-11-02,Toys,5920
29,2010-11-02,Health,1613
29,2010-11-02,Books,6971
29,2010-11-02,Sports,9575
29,2010-11-09,Electronics,9603
29,2010-11-09,Clothing,4376
29,2010-11-09,Grocery,7038
29,2010-11-09,Furniture,3775
29,2010-11-09,Toys,8477
29,2010-11-09,Health,7374
29,2010-11-09,Books,3283
29,2010-11-09,Sports,1662
29,2010-11-16,Electronics,5141
29,2010-11-16,Clothing,5035
29,2010-11-16,Grocery,9413
29,2010-11-16,Furniture,1751
29,2010-11-16,Toys,4154
29,2010-11-16,Health,2268
29,2010-11-16,Books,7718
29,2010-11-16,Sports,5105
29,2010-11-23,Electronics,8844
29,2010-11-23,Clothing,3373
29,2010-11-23,Grocery,9406
29,2010-11-23,Furniture,1995
29,2010-11-23,Toys,6327
29,2010-11-23,Health,4210
29,2010-11-23,Books,2664
29,2010-11-23,Sports,1401
29,2010-11-30,Electronics,9803
29,2010-11-30,Clothing,7666
29,2010-11-30,Grocery,9073
29,2010-11-30,Furniture,8829
29,2010-11-30,Toys,8157
29,2010-11-30,Health,6874
29,2010-11-30,Books,2106
29,2010-11-30,Sports,9419
29,2010-12-07,Electronics,2988
29,2010-12-07,Clothing,3178
29,2010-12-07,Grocery,8177
29,2010-12-07,Furniture,9140
29,2010-12-07,Toys,7019
29,2010-12-07,Health,6687
29,2010-12-07,Books,5640
29,2010-12-07,Sports,9435
29,2010-12-14,Electronics,7371
29,2010-12-14,Clothing,7388
29,2010-12-14,Grocery,1443
29,2010-12-14,Furniture,9806
29,2010-12-14,Toys,6932
29,2010-12-14,Health,1824
29,2010-12-14,Books,9713
29,2010-12-14,Sports,5937
29,2010-12-21,Electronics,2876
29,2010-12-21,Clothing,5032
29,2010-12-21,Grocery,3205
29,2010-12-21,Furniture,9017
29,2010-12-21,Toys,1546
29,2010-12-21,Health,9358
29,2010-12-21,Books,3069
29,2010-12-21,Sports,7210
29,2010-12-28,Electronics,7853
29,2010-12-28,Clothing,7730
29,2010-12-28,Grocery,3935
29,2010-12-28,Furniture,1016
29,2010-12-28,Toys,3809
29,2010-12-28,Health,9519
29,2010-12-28,Books,4451
29,2010-12-28,Sports,9537
29,2011-01-04,Electronics,6592
29,2011-01-04,Clothing,3354
29,2011-01-04,Grocery,9735
29,2011-01-04,Furniture,4450
29,2011-01-04,Toys,4705
29,2011-01-04,Health,8707
29,2011-01-04,Books,8043
29,2011-01-04,Sports,3748
29,2011-01-11,Electronics,6259
29,2011-01-11,Clothing,2806
29,2011-01-11,Grocery,7412
29,2011-01-11,Furniture,9377
29,2011-01-11,Toys,5205
29,2011-01-11,Health,9958
29,2011-01-11,Books,9226
29,2011-01-11,Sports,9103
29,2011-01-18,Electronics,4915
29,2011-01-18,Clothing,6341
29,2011-01-18,Grocery,8940
29,2011-01-18,Furniture,6865
29,2011-01-18,Toys,1797
29,2011-01-18,Health,8266
29,2011-01-18,Books,7774
29,2011-01-18,Sports,4656
29,2011-01-25,Electronics,7352
29,2011-01-25,Clothing,1037
29,2011-01-25,Grocery,2978
29,2011-01-25,Furniture,7241
29,2011-01-25,Toys,4454
29,2011-01-25,Health,5674
29,2011-01-25,Books,4360
29,2011-01-25,Sports,5236
29,2011-02-01,Electronics,5298
29,2011-02-01,Clothing,4475
29,2011-02-01,Grocery,7560
29,2011-02-01,Furniture,4377
29,2011-02-01,Toys,6041
29,2011-02-01,Health,3184
29,2011-02-01,Books,6000
29,2011-02-01,Sports,8297
29,2011-02-08,Electronics,2139
29,2011-02-08,Clothing,5233
29,2011-02-08,Grocery,3462
29,2011-02-08,Furniture,4232
29,2011-02-08,Toys,9439
29,2011-02-08,Health,9046
29,2011-02-08,Books,1525
29,2011-02-08,Sports,5320
29,2011-02-15,Electronics,5830
29,2011-02-15,Clothing,9106
29,2011-02-15,Grocery,1462
29,2011-02-15,Furniture,3963
29,2011-02-15,Toys,7383
29,2011-02-15,Health,6916
29,2011-02-15,Books,4400
29,2011-02-15,Sports,1302
29,2011-02-22,Electronics,6883
29,2011-02-22,Clothing,1776
29,2011-02-22,Grocery,1623
29,2011-02-22,Furniture,2459
29,2011-02-22,Toys,4386
29,2011-02-22,Health,8030
29,2011-02-22,Books,5775
29,2011-02-22,Sports,9671
29,2011-03-01,Electronics,2061
29,2011-03-01,Clothing,1287
29,2011-03-01,Grocery,8234
29,2011-03-01,Furniture,4639
29,2011-03-01,Toys,8955
29,2011-03-01,Health,7335
29,2011-03-01,Books,2143
29,2011-03-01,Sports,7544
29,2011-03-08,Electronics,9849
29,2011-03-08,Clothing,4085
29,2011-03-08,Grocery,8713
29,2011-03-08,Furniture,5988
29,2011-03-08,Toys,3201
29,2011-03-08,Health,6289
29,2011-03-08,Books,9870
29,2011-03-08,Sports,4457
29,2011-03-15,Electronics,3744
29,2011-03-15,Clothing,3353
29,2011-03-15,Grocery,2648
29,2011-03-15,Furniture,2679
29,2011-03-15,Toys,6002
29,2011-03-15,Health,6330
29,2011-03-15,Books,4966
29,2011-03-15,Sports,3741
29,2011-03-22,Electronics,1853
29,2011-03-22,Clothing,7335
29,2011-03-22,Grocery,9784
29,2011-03-22,Furniture,4406
29,2011-03-22,Toys,3952
29,2011-03-22,Health,6063
29,2011-03-22,Books,5911
29,2011-03-22,Sports,2871
29,2011-03-29,Electronics,1626
29,2011-03-29,Clothing,5207
29,2011-03-29,Grocery,5766
29,2011-03-29,Furniture,9217
29,2011-03-29,Toys,4048
29,2011-03-29,Health,9813
29,2011-03-29,Books,9908
29,2011-03-29,Sports,3660
29,2011-04-05,Electronics,8667
29,2011-04-05,Clothing,2741
29,2011-04-05,Grocery,4072
29,2011-04-05,Furniture,8903
29,2011-04-05,Toys,7725
29,2011-04-05,Health,4733
29,2011-04-05,Books,5464
29,2011-04-05,Sports,2845
29,2011-04-12,Electronics,9205
29,2011-04-12,Clothing,8635
29,2011-04-12,Grocery,3758
29,2011-04-12,Furniture,1530
29,2011-04-12,Toys,8577
29,2011-04-12,Health,8317
29,2011-04-12,Books,8941
29,2011-04-12,Sports,3878
29,2011-04-19,Electronics,4404
29,2011-04-19,Clothing,9629
29,2011-04-19,Grocery,1382
29,2011-04-19,Furniture,6010
29,2011-04-19,Toys,6068
29,2011-04-19,Health,8094
29,2011-04-19,Books,8164
29,2011-04-19,Sports,4014
29,2011-04-26,Electronics,4982
29,2011-04-26,Clothing,5174
29,2011-04-26,Grocery,9500
29,2011-04-26,Furniture,9918
29,2011-04-26,Toys,4104
29,2011-04-26,Health,3937
29,2011-04-26,Books,1712
29,2011-04-26,Sports,1950
29,2011-05-03,Electronics,2435
29,2011-05-03,Clothing,5565
29,2011-05-03,Grocery,2538
29,2011-05-03,Furniture,8937
29,2011-05-03,Toys,3168
29,2011-05-03,Health,3200
29,2011-05-03,Books,2670
29,2011-05-03,Sports,4364
29,2011-05-10,Electronics,3115
29,2011-05-10,Clothing,9416
29,2011-05-10,Grocery,1846
29,2011-05-10,Furniture,7701
29,2011-05-10,Toys,6435
29,2011-05-10,Health,5069
29,2011-05-10,Books,3956
29,2011-05-10,Sports,5387
29,2011-05-17,Electronics,8647
29,2011-05-17,Clothing,7911
29,2011-05-17,Grocery,7748
29,2011-05-17,Furniture,1970
29,2011-05-17,Toys,8685
29,2011-05-17,Health,2216
29,2011-05-17,Books,6106
29,2011-05-17,Sports,6553
29,2011-05-24,Electronics,8241
29,2011-05-24,Clothing,3711
29,2011-05-24,Grocery,1057
29,2011-05-24,Furniture,7869
29,2011-05-24,Toys,2304
29,2011-05-24,Health,2630
29,2011-05-24,Books,5080
29,2011-05-24,Sports,5303
29,2011-05-31,Electronics,7003
29,2011-05-31,Clothing,1412
29,2011-05-31,Grocery,2618
29,2011-05-31,Furniture,6171
29,2011-05-31,Toys,6136
29,2011-05-31,Health,3777
29,2011-05-31,Books,1739
29,2011-05-31,Sports,5899
29,2011-06-07,Electronics,1918
29,2011-06-07,Clothing,8585
29,2011-06-07,Grocery,6621
29,2011-06-07,Furniture,8807
29,2011-06-07,Toys,7332
29,2011-06-07,Health,2503
29,2011-06-07,Books,4227
29,2011-06-07,Sports,1827
29,2011-06-14,Electronics,4231
29,2011-06-14,Clothing,3873
29,2011-06-14,Grocery,6852
29,2011-06-14,Furniture,9701
29,2011-06-14,Toys,6632
29,2011-06-14,Health,9886
29,2011-06-14,Books,4279
29,2011-06-14,Sports,5016
29,2011-06-21,Electronics,3068
29,2011-06-21,Clothing,6624
29,2011-06-21,Grocery,6523
29,2011-06-21,Furniture,9591
29,2011-06-21,Toys,3607
29,2011-06-21,Health,1287
29,2011-06-21,Books,2403
29,2011-06-21,Sports,5532
29,2011-06-28,Electronics,1440
29,2011-06-28,Clothing,6612
29,2011-06-28,Grocery,5885
29,2011-06-28,Furniture,6092
29,2011-06-28,Toys,2268
29,2011-06-28,Health,8219
29,2011-06-28,Books,7864
29,2011-06-28,Sports,8007
29,2011-07-05,Electronics,1185
29,2011-07-05,Clothing,5257
29,2011-07-05,Grocery,4543
29,2011-07-05,Furniture,5886
29,2011-07-05,Toys,5640
29,2011-07-05,Health,2144
29,2011-07-05,Books,5164
29,2011-07-05,Sports,1634
29,2011-07-12,Electronics,8577
29,2011-07-12,Clothing,2303
29,2011-07-12,Grocery,1532
29,2011-07-12,Furniture,3697
29,2011-07-12,Toys,1952
29,2011-07-12,Health,3805
29,2011-07-12,Books,8586
29,2011-07-12,Sports,9761
29,2011-07-19,Electronics,7782
29,2011-07-19,Clothing,6212
29,2011-07-19,Grocery,5130
29,2011-07-19,Furniture,8942
29,2011-07-19,Toys,4541
29,2011-07-19,Health,4386
29,2011-07-19,Books,7090
29,2011-07-19,Sports,6495
29,2011-07-26,Electronics,8658
29,2011-07-26,Clothing,3400
29,2011-07-26,Grocery,4552
29,2011-07-26,Furniture,1978
29,2011-07-26,Toys,7547
29,2011-07-26,Health,6513
29,2011-07-26,Books,9594
29,2011-07-26,Sports,2514
29,2011-08-02,Electronics,1393
29,2011-08-02,Clothing,3630
29,2011-08-02,Grocery,6815
29,2011-08-02,Furniture,1103
29,2011-08-02,Toys,2743
29,2011-08-02,Health,6436
29,2011-08-02,Books,1421
29,2011-08-02,Sports,7416
29,2011-08-09,Electronics,7197
29,2011-08-09,Clothing,6292
29,2011-08-09,Grocery,7808
29,2011-08-09,Furniture,5713
29,2011-08-09,Toys,4177
